id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
14092753,Piso Nuevo 3 dormitorios. Piscina,18312102,Dani,,Teatinos-Universidad,36.72608,-4.47288,Entire home/apt,129,5,38,2023-09-02,0.37,1,0,0,VTF/MA/23081
14097693,C16 · Modern & Comfortable 4 bed Apartment,5890675,La Recepción,,Centro,36.72448,-4.415798,Entire home/apt,311,1,29,2024-08-24,0.29,77,66,6,CTC-2016091410
14103899,Málaga Centro Histórico 1,84913046,Molimesa,,Centro,36.72451,-4.41509,Entire home/apt,154,1,32,2024-09-02,0.31,6,65,2,VFT/MA/04742
14113616,Malaga Apartments with Cathedral Views,32135844,Vladimir,,Centro,36.7232551574707,-4.424948215484619,Entire home/apt,150,1,69,2023-10-08,0.67,1,321,0,VFT/MA/71003
14135270,Málaga Centro Histórico 2,84913046,Molimesa,,Centro,36.72396,-4.41647,Entire home/apt,224,1,12,2023-02-04,0.12,6,45,0,VFT/MA/04742
14138882,2 bedroom apt. in Málaga 190 m to the sandy beach,85334361,Catalin-Liviu,,Carretera de Cadiz,36.70055,-4.43669,Entire home/apt,90,5,83,2024-10-01,0.81,1,268,9,VFT/MA/04714
14139373,Sunny 3 Bedrooms Sea Views Malaga Centre,16663600,Maria,,Centro,36.71608,-4.41462,Entire home/apt,229,3,141,2024-12-17,1.54,6,166,41,VUT/MA/02467
14143998,"Penthouse in historic centre, WiFi.",453777166,Francisco Andres,,Centro,36.72502,-4.41984,Entire home/apt,91,1,269,2024-12-16,2.65,23,341,29,VTF/MA/03324
14149944,Estudio centro histórico,85483845,Iñaki Y Belén,,Centro,36.725826,-4.419764,Entire home/apt,76,2,113,2024-10-22,1.11,1,181,5,VFT/MA/02161
14172812,Bonito Apartamento. Centro de Malaga. Climatizado.,29938856,Javier,,Centro,36.71773,-4.42422,Entire home/apt,77,5,79,2024-12-27,0.84,4,54,24,
14176893,Homely Málaga SoHo 520 centro,3592319,Carlos Miguel,,Centro,36.71525,-4.42391,Entire home/apt,148,1,31,2024-11-02,0.30,1,241,2,VT/MA/15028
14208133,Casa a 30 metros de la playa del Palo,86248838,Alfonso,,Este,36.71954,-4.35624,Entire home/apt,121,60,106,2024-11-02,1.14,1,50,13,VTF/MA/01244
14208829,"Araucaria Garden & Parking A/C wifi,",82629046,Gerardo,,Cruz De Humilladero,36.71466,-4.43169,Entire home/apt,85,1,19,2024-06-16,0.19,3,57,2,VFT/MA/24570
14220832,Málaga Centro Histórico 3,84913046,Molimesa,,Centro,36.72369,-4.41625,Entire home/apt,256,1,10,2022-02-13,0.10,6,56,0,VFT/MA/06127
